CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,District,Neighborhood,Longitude,Latitude,Premise,Total Incidents
04/19/2019,9:13:00 PM,1A,200 N BROADWAY,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Dunbar-Broadway,-76.59416,39.29405,PARKING LOT,1
04/17/2019,9:38:00 AM,1A,2100 MOUNT HOLLY ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Mount Holly,-76.68192,39.3113,ALLEY,1
04/16/2019,11:00:00 PM,1A,3000 OAKLEY AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Central Park Heights,-76.67045,39.34785,STREET,1
04/15/2019,7:28:00 PM,1A,3100 W BELVEDERE AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Central Park Heights,-76.67475,39.34957,STREET,1
04/14/2019,2:43:00 PM,1A,5800 HALWYN AV,HOMICIDE,Inside,FIREARM,NORTHERN,Belvedere,-76.60871,39.36094,DWELLING,1
04/11/2019,3:40:00 PM,1A,2200 RUSKIN AV,HOMICIDE,Outside,FIREARM,WESTERN,Parkview/Woodbrook,-76.64776,39.31508,STREET,1
04/10/2019,11:04:00 PM,1A,1800 N CHESTER ST,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.58863,39.31095,STREET,1
04/10/2019,11:04:00 PM,1A,1800 N CHESTER ST,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.58863,39.31095,STREET,1
04/10/2019,10:33:00 PM,1A,400 S BENTALOU ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Millhill,-76.65261,39.2829,DWELLING,1
04/09/2019,8:58:00 PM,1A,1400 Barnes St,HOMICIDE,Outside,FIREARM,EASTERN,Gay Street,-76.59867,39.30123,STREET,1
04/02/2019,2:31:00 AM,1A,100 W FAYETTE ST,HOMICIDE,Outside,FIREARM,CENTRAL,Downtown,-76.61682,39.29049,STREET,1
03/30/2019,2:31:00 AM,1A,400 N BOULDIN ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Ellwood Park/Monument,-76.57135,39.29611,STREET,1
03/28/2019,11:28:00 PM,1A,1400 MONTPELIER ST,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Coldstream Homestead Mont,-76.59974,39.32266,ALLEY,1
03/28/2019,1:30:00 PM,1A,900 W FRANKLIN ST,HOMICIDE,Outside,FIREARM,WESTERN,Harlem Park,-76.63206,39.29447,STREET,1
03/27/2019,2:38:00 PM,1A,4600 WALLINGTON AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Dolfield,-76.68286,39.33881,STREET,1
03/26/2019,11:00:00 AM,1A,800 N BELNORD AV,HOMICIDE,Outside,FIREARM,EASTERN,Madison-Eastend,-76.5789,39.3004,VEHICLE,1
03/26/2019,10:25:00 PM,1A,2900 W LAFAYETTE AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Franklintown Road,-76.66614,39.29803,PUBLIC AREA,1
03/25/2019,10:37:00 PM,1A,400 NORMANDY AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.68153,39.29178,STREET,1
03/21/2019,7:10:00 PM,1A,2900 W MULBERRY ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Penrose/Fayette Street Ou,-76.66486,39.29255,STREET,1
03/21/2019,12:05:00 AM,1A,2400 GREENMOUNT AV,HOMICIDE,Inside,FIREARM,EASTERN,Barclay,-76.6095,39.31676,DWELLING,1
03/20/2019,11:49:00 PM,1A,2300 W COLD SPRING LA,HOMICIDE,Outside,FIREARM,NORTHERN,Coldspring,-76.65583,39.34179,STREET,1
03/18/2019,2:14:00 PM,1A,800 APPLETON ST,HOMICIDE,Inside,FIREARM,WESTERN,Midtown-Edmondson,-76.64831,39.29793,DWELLING,1
03/17/2019,8:56:00 PM,1A,1500 W FAYETTE ST,HOMICIDE,Outside,FIREARM,WESTERN,Franklin Square,-76.64125,39.28969,STREET,1
03/17/2019,2:40:00 PM,1A,300 N MOUNT ST,HOMICIDE,Outside,FIREARM,WESTERN,Franklin Square,-76.64404,39.29216,STREET,1
03/16/2019,3:51:00 PM,1A,3500 BRENDAN AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.56746,39.31886,PUBLIC AREA,1
03/14/2019,2:07:00 PM,1A,2500 EDMONDSON AV,HOMICIDE,Outside,FIREARM,WESTERN,Rosemont Homeowners/Tenan,-76.65656,39.29475,STREET,1
03/14/2019,12:01:00 AM,1A,1400 MAY CT,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Dunbar-Broadway,-76.59881,39.29429,PUBLIC HOUSING,1
03/12/2019,7:15:00 PM,1A,1700 E 31ST ST,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Coldstream Homestead Mont,-76.59178,39.32609,PUBLIC AREA,1
03/11/2019,9:18:00 PM,1A,800 APPLETON ST,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.64838,39.29793,STREET,1
03/10/2019,7:37:00 AM,1A,2300 Hoffman St,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.58518,39.30682,STREET,1
03/10/2019,3:58:00 PM,1A,2900 MOSHER ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Franklintown Road,-76.66596,39.29919,STREET,1
03/09/2019,8:25:00 PM,1A,700 LINNARD ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edgewood,-76.67637,39.29546,STREET,1
03/09/2019,1:15:00 PM,1A,1200 N BENTALOU ST,HOMICIDE,Outside,FIREARM,WESTERN,Bridgeview/Greenlawn,-76.65367,39.3018,STREET,1
03/04/2019,7:11:00 PM,1A,200 DOUGLAS CT,HOMICIDE,Inside,FIREARM,SOUTHEASTERN,Dunbar-Broadway,-76.59701,39.29461,DWELLING,1
03/04/2019,10:10:00 PM,1A,3500 ST JOSEPH ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Saint Josephs,-76.67657,39.28561,STREET,1
03/03/2019,2:09:00 AM,1A,1200 HOLLINS ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Hollins Market,-76.63673,39.28764,STREET,1
03/01/2019,9:40:00 PM,1O,900 W FAYETTE ST,HOMICIDE,Inside,OTHER,WESTERN,Poppleton,-76.63255,39.28998,DWELLING,1
02/27/2019,9:36:00 PM,1A,300 E 22ND ST,HOMICIDE,Outside,FIREARM,EASTERN,Barclay,-76.61241,39.31444,STREET,1
02/27/2019,8:51:00 PM,1A,900 N MONROE ST,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.64757,39.29912,STREET,1
02/27/2019,7:57:00 PM,1A,1600 N DURHAM ST,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.59223,39.309,STREET,1
02/25/2019,7:30:00 AM,1K,1000 WHISTLER AV,HOMICIDE,Inside,KNIFE,SOUTHWESTERN,Wilhelm Park,-76.66371,39.27499,DWELLING,1
02/24/2019,6:37:00 PM,1A,800 N WOODINGTON RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edmondson Village,-76.68605,39.29635,STREET,1
02/22/2019,9:07:00 PM,1A,1500 CLIFTVIEW AV,HOMICIDE,Outside,FIREARM,EASTERN,Darley Park,-76.59638,39.31567,STREET,1
02/22/2019,2:52:00 PM,1A,4600 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Central Park Heights,-76.66922,39.34282,STREET,1
02/22/2019,12:08:00 AM,1A,5400 CRISMER AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Woodmere,-76.68981,39.34635,STREET,1
02/21/2019,7:44:00 PM,1A,6300 TRAMORE RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Hamilton Hills,-76.56677,39.36312,STREET,1
02/21/2019,6:14:00 PM,1A,500 BLOOM ST,HOMICIDE,Outside,FIREARM,CENTRAL,Druid Heights,-76.63653,39.30819,STREET,1
02/21/2019,5:58:00 PM,1A,1700 N LONGWOOD ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Northwest Community Actio,-76.66747,39.30722,STREET,1
02/21/2019,3:25:00 PM,1A,5100 CHALGROVE AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Central Park Heights,-76.6712,39.35036,VEHICLE,1
02/16/2019,10:20:00 PM,1A,400 IMLA ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Bayview,-76.53916,39.28904,ALLEY,1
02/15/2019,7:10:00 PM,1A,3400 KENYON AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.56465,39.32202,VEHICLE,1
02/15/2019,3:33:00 AM,1A,4900 GOODNOW RD,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Frankford,-76.54839,39.32672,DWELLING,1
02/08/2019,10:27:00 PM,1A,3000 OAKFORD AV,HOMICIDE,Outside,FIREARM,NORTHERN,Parklane,-76.66444,39.34142,PUBLIC AREA,1
02/08/2019,10:10:09 PM,1A,1000 NEW HOPE CIR,HOMICIDE,Inside,FIREARM,SOUTHEASTERN,Pleasant View Gardens,-76.6026,39.29349,PUBLIC HOUSING,1
02/02/2019,7:52:00 PM,1A,1900 N DUKELAND ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Walbrook,-76.66408,39.30963,STREET,1
02/01/2019,9:52:00 AM,1A,1800 EDMONDSON AV,HOMICIDE,Outside,FIREARM,WESTERN,Harlem Park,-76.64607,39.29522,STREET,1
01/28/2019,8:40:00 PM,1A,6800 MCCLEAN BLVD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Hamilton Hills,-76.56711,39.36934,STREET,1
01/26/2019,5:38:00 PM,1A,2400 ANNOR CT,HOMICIDE,Outside,FIREARM,SOUTHERN,Westport,-76.64107,39.26236,STREET,1
01/26/2019,4:00:00 AM,1K,2500 E CHASE ST,HOMICIDE,Inside,KNIFE,EASTERN,Biddle Street,-76.58187,39.30375,DWELLING,1
01/24/2019,1:13:00 AM,1A,800 N MILTON AV,HOMICIDE,Outside,FIREARM,EASTERN,Milton-Montford,-76.58242,39.30026,STREET,1
01/22/2019,8:43:00 PM,1A,600 WICKLOW RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Rognel Heights,-76.68613,39.29476,STREET,1
01/22/2019,5:30:00 PM,1A,400 N WASHINGTON ST,HOMICIDE,Inside,FIREARM,EASTERN,CARE,-76.58941,39.2962,COMMON BUSINESS,1
01/22/2019,12:27:00 AM,1A,1600 STONEWOOD RD,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Stonewood-Pentwood-Winsto,-76.586,39.34859,DWELLING,1
01/22/2019,10:51:00 PM,1A,3900 EDGEWOOD RD,HOMICIDE,Inside,FIREARM,NORTHWESTERN,East Arlington,-76.67027,39.33119,DWELLING,1
01/21/2019,2:28:00 PM,1A,4200 SAINT GEORGES AV,HOMICIDE,Outside,FIREARM,NORTHERN,Pen Lucy,-76.60199,39.3418,STREET,1
01/19/2019,4:35:00 PM,1A,2500 N EDGECOMBE CIR,HOMICIDE,Outside,FIREARM,NORTHERN,Parklane,-76.66015,39.34174,PARKING LOT,1
01/19/2019,11:05:00 AM,1A,2600 RIDGELY ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Mount Winans,-76.64604,39.2614,ALLEY,1
01/18/2019,10:29:00 AM,1A,1800 N FULTON AV,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64648,39.30894,STREET,1
01/15/2019,4:51:00 PM,1A,700 N GRANTLEY ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edgewood,-76.67575,39.29699,STREET,1
01/13/2019,4:40:00 AM,1A,1900 W LAFAYETTE AV,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.64765,39.29876,STREET,1
01/13/2019,3:15:00 PM,1A,400 N CURLEY ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Ellwood Park/Monument,-76.57578,39.29625,STREET,1
01/13/2019,12:34:00 AM,1K,400 DRUID HILL AV,HOMICIDE,Outside,KNIFE,CENTRAL,Seton Hill,-76.62151,39.2967,STREET,1
01/12/2019,7:29:00 PM,1A,2300 FLEET ST,HOMICIDE,Inside,FIREARM,SOUTHEASTERN,Canton,-76.58415,39.28496,COMMON BUSINESS,1
01/11/2019,6:36:00 PM,1K,6700 HOLABIRD AV,HOMICIDE,Inside,KNIFE,SOUTHEASTERN,Graceland Park,-76.53049,39.27254,DWELLING,1
01/11/2019,5:01:00 PM,1A,2000 HOLLINS ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Boyd-Booth,-76.64881,39.28709,STREET,1
01/11/2019,10:47:00 PM,1A,800 MC ALEER CT,HOMICIDE,Inside,FIREARM,EASTERN,Oldtown,-76.6056,39.3002,VACANT DWELLING,1
01/10/2019,5:21:00 PM,1A,2700 FISK RD,HOMICIDE,Outside,FIREARM,SOUTHERN,Cherry Hill,-76.63117,39.2499,STREET,1
01/09/2019,4:40:00 AM,1A,3600 MARMON AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Howard Park,-76.70235,39.33402,STREET,1
01/06/2019,6:55:00 AM,1A,400 N ROSE ST,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,McElderry Park,-76.58144,39.2957,STREET,1
01/03/2019,10:07:00 AM,1A,700 E BIDDLE ST,HOMICIDE,Outside,FIREARM,EASTERN,Johnston Square,-76.60748,39.30381,PUBLIC AREA,1
01/01/2019,5:40:00 PM,1A,4200 BERGER AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Frankford,-76.54798,39.34053,STREET,1
01/01/2019,4:25:00 PM,1A,4900 FREDERICK AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Ten Hills,-76.69589,39.2814,STREET,1
12/31/2018,10:19:00 AM,1O,0 W 20TH ST,HOMICIDE,Outside,OTHER,NORTHERN,Charles North,-76.61703,39.31218,STREET,1
12/31/2018,10:03:00 PM,1A,4500 GREEN ROSE LA,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Orchard Ridge,-76.56238,39.3106,ALLEY,1
12/30/2018,5:32:00 AM,1A,400 GOLD ST,HOMICIDE,Outside,FIREARM,CENTRAL,Druid Heights,-76.63674,39.30952,STREET,1
12/30/2018,3:30:00 PM,1A,1000 N FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Franklintown Road,-76.66812,39.29895,PUBLIC AREA,1
12/25/2018,6:50:00 PM,1A,5500 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Woodmere,-76.6911,39.34824,PARKING LOT,1
12/21/2018,9:48:00 PM,1A,800 E 35TH ST,HOMICIDE,Outside,FIREARM,NORTHERN,Waverly,-76.60522,39.3306,STREET,1
12/21/2018,2:27:00 PM,1O,6500 REISTERSTOWN RD,HOMICIDE,Outside,OTHER,NORTHWESTERN,Reisterstown Station,-76.7027,39.35627,PARKING LOT,1
12/21/2018,12:03:00 AM,1A,700 S BROADWAY,HOMICIDE,Inside,FIREARM,SOUTHEASTERN,Fells Point,-76.59352,39.28335,COMMON BUSINESS,1
12/19/2018,11:27:00 PM,1A,1800 BAKER ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.6472,39.30666,STREET,1
12/19/2018,1:10:00 PM,1A,2200 RUSKIN AV,HOMICIDE,Outside,FIREARM,WESTERN,Parkview/Woodbrook,-76.64776,39.31508,STREET,1
12/19/2018,1:02:00 PM,1A,1700 PRESSTMAN ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64481,39.30536,STREET,1
12/15/2018,10:30:00 PM,1A,2900 GARRISON BLVD,HOMICIDE,Inside,FIREARM,NORTHWESTERN,Hanlon-Longwood,-76.67729,39.32049,COMMON BUSINESS,1
12/14/2018,10:59:00 AM,1A,1600 E BIDDLE ST,HOMICIDE,Outside,FIREARM,EASTERN,Oliver,-76.59601,39.30426,STREET,1
12/13/2018,10:00:00 PM,1A,2800 PELHAM AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.57127,39.32506,STREET,1
12/13/2018,1:23:00 PM,1A,0 REEDBIRD AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Middle Branch/Reedbird Pa,-76.61407,39.24979,VEHICLE,1
12/12/2018,9:20:00 AM,1A,2500 E BIDDLE ST,HOMICIDE,Outside,FIREARM,EASTERN,Berea,-76.58259,39.30478,STREET,1
12/12/2018,1:07:00 AM,1A,2000 E HOFFMAN ST,HOMICIDE,Outside,FIREARM,EASTERN,Broadway East,-76.58988,39.30664,STREET,1
12/10/2018,8:38:00 PM,1A,500 DOLPHIN ST,HOMICIDE,Outside,FIREARM,CENTRAL,Upton,-76.62791,39.30093,STREET,1
12/10/2018,2:32:00 PM,1A,2400 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,WESTERN,Mondawmin,-76.64939,39.31573,STREET,1
12/07/2018,7:46:00 AM,1A,300 S MONROE ST,HOMICIDE,Outside,FIREARM,SOUTHERN,Carrollton Ridge,-76.64674,39.28416,STREET,1
12/07/2018,12:00:00 AM,1A,4700 N FRANKLINTOWN RD,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,West Hills,-76.69727,39.30131,STREET,1
12/03/2018,7:25:00 PM,1A,700 N LAKEWOOD AV,HOMICIDE,Outside,FIREARM,EASTERN,Madison-Eastend,-76.57953,39.29932,STREET,1
12/03/2018,6:41:00 PM,1A,900 E PRESTON ST,HOMICIDE,Outside,FIREARM,EASTERN,Johnston Square,-76.60505,39.30497,STREET,1
12/03/2018,6:41:00 PM,1A,900 E PRESTON ST,HOMICIDE,Outside,FIREARM,EASTERN,Johnston Square,-76.60505,39.30497,STREET,1
12/02/2018,8:03:00 PM,1A,2200 CHRISTIAN ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Carrollton Ridge,-76.65132,39.28123,STREET,1
12/01/2018,6:44:00 PM,1A,2400 BRENTWOOD AV,HOMICIDE,Outside,FIREARM,EASTERN,Barclay,-76.61044,39.31632,PUBLIC AREA,1
12/01/2018,6:44:00 PM,1A,2400 BRENTWOOD AV,HOMICIDE,Outside,FIREARM,EASTERN,Barclay,-76.61044,39.31632,PUBLIC AREA,1
12/01/2018,12:34:00 AM,1K,1000 VALLEY ST,HOMICIDE,Outside,KNIFE,EASTERN,Johnston Square,-76.60492,39.30149,PUBLIC AREA,1
11/30/2018,12:00:00 AM,1A,5400 REISTERSTOWN RD,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Woodmere,-76.68944,39.34716,VEHICLE,1
11/29/2018,9:00:00 PM,1A,3800 ECHODALE AV,HOMICIDE,Inside,FIREARM,NORTHEASTERN,Waltherson,-76.55571,39.34226,DWELLING,1
11/28/2018,6:42:00 PM,1O,600 N FREMONT AV,HOMICIDE,Outside,OTHER,WESTERN,Harlem Park,-76.63264,39.29571,STREET,1
11/28/2018,5:24:00 PM,1A,1900 W LANVALE ST,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.64751,39.29758,STREET,1
11/25/2018,2:56:00 PM,1A,3800 W BELVEDERE AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Arlington,-76.68153,39.34523,PUBLIC AREA,1
11/25/2018,11:27:00 AM,1A,1000 APPLETON ST,HOMICIDE,Outside,FIREARM,WESTERN,Midtown-Edmondson,-76.64844,39.30024,ALLEY,1
11/25/2018,1:21:00 AM,1A,5600 MIDWOOD AV,HOMICIDE,Outside,FIREARM,NORTHERN,Cameron Village,-76.60053,39.35735,STREET,1
11/21/2018,12:04:00 PM,1A,300 E 28TH ST,HOMICIDE,Outside,FIREARM,NORTHERN,Harwood,-76.61234,39.32213,STREET,1
11/19/2018,4:40:00 PM,1A,1100 MCCULLOH ST,HOMICIDE,Outside,FIREARM,CENTRAL,Upton,-76.62584,39.30096,STREET,1
11/17/2018,9:54:00 PM,1A,800 W LEXINGTON ST,HOMICIDE,Outside,FIREARM,WESTERN,Poppleton,-76.63072,39.29112,STREET,1
11/16/2018,5:10:00 PM,1A,1200 MC CULLOH ST,HOMICIDE,Outside,FIREARM,CENTRAL,Upton,-76.62702,39.30192,STREET,1
11/16/2018,4:00:00 PM,1K,400 WALTON CT,HOMICIDE,Inside,KNIFE,CENTRAL,Upton,-76.62495,39.2997,DWELLING,1
11/16/2018,10:20:00 AM,1A,800 N LUZERNE AV,HOMICIDE,Outside,FIREARM,EASTERN,Milton-Montford,-76.58101,39.30038,ALLEY,1
11/14/2018,4:38:00 PM,1A,1100 RAMBLEWOOD RD,HOMICIDE,Outside,FIREARM,NORTHERN,Glen Oaks,-76.59653,39.36226,STREET,1
11/10/2018,2:48:00 PM,1A,4600 YORK RD,HOMICIDE,Outside,FIREARM,NORTHERN,Wilson Park,-76.60948,39.3448,STREET,1
11/09/2018,12:22:00 PM,1O,1200 SAINT PAUL ST,HOMICIDE,Inside,OTHER,CENTRAL,Mid-Town Belvedere,-76.6145,39.30377,DWELLING,1
11/08/2018,6:53:00 PM,1A,2300 E CHASE ST,HOMICIDE,Outside,FIREARM,EASTERN,Biddle Street,-76.58497,39.30363,STREET,1
11/08/2018,1:27:00 PM,1A,4900 WILLISTON ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Beechfield,-76.6981,39.27629,STREET,1
11/04/2018,5:35:00 AM,1A,2400 FRANCIS ST,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.64089,39.31186,STREET,1
10/31/2018,9:25:00 PM,1A,2200 W PATAPSCO AV,HOMICIDE,Outside,FIREARM,SOUTHERN,Lakeland,-76.6461,39.25149,STREET,1
10/31/2018,2:17:00 PM,1A,200 N MONASTERY AV,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Allendale,-76.67467,39.28939,COMMON BUSINESS,1
10/31/2018,10:12:00 PM,1A,800 E 22ND ST,HOMICIDE,Outside,FIREARM,EASTERN,East Baltimore Midway,-76.60655,39.31467,STREET,1
10/30/2018,12:57:00 AM,1A,4700 WABASH AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Dolfield,-76.67478,39.33734,STREET,1
10/29/2018,2:47:00 AM,1A,1300 BONAPARTE AV,HOMICIDE,Outside,FIREARM,EASTERN,East Baltimore Midway,-76.59871,39.31465,ALLEY,1
10/27/2018,8:43:00 PM,1A,5300 PLYMOUTH RD,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Hamilton Hills,-76.57121,39.35384,STREET,1
10/24/2018,8:58:00 PM,1A,2700 GARRISON BLVD,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Garwyn Oaks,-76.67686,39.31842,PUBLIC AREA,1
10/23/2018,12:19:00 AM,1A,4000 BRENDAN AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.56671,39.31527,STREET,1
10/22/2018,11:29:00 PM,1A,2800 OSWEGO AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Towanda-Grantley,-76.66542,39.33479,STREET,1
10/21/2018,7:31:00 PM,1A,500 NORMANDY AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Allendale,-76.68158,39.29263,STREET,1
10/21/2018,3:20:00 PM,1K,1600 BRUCE CT,HOMICIDE,Outside,KNIFE,WESTERN,Sandtown-Winchester,-76.64542,39.30695,PUBLIC HOUSING,1
10/21/2018,12:27:00 PM,1K,2900 BRIGHTON ST,HOMICIDE,Inside,KNIFE,SOUTHWESTERN,Northwest Community Actio,-76.66657,39.30521,DWELLING,1
10/18/2018,9:31:00 AM,1A,4000 TOWANDA AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Towanda-Grantley,-76.66568,39.3341,PUBLIC AREA,1
10/18/2018,12:21:00 PM,1A,4100 CRANSTON AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Edmondson Village,-76.68448,39.29631,STREET,1
10/18/2018,12:17:00 PM,1A,2600 SAINT BENEDICT ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Millhill,-76.65651,39.27994,STREET,1
10/17/2018,8:04:00 AM,1A,2400 BAKER ST,HOMICIDE,Outside,FIREARM,WESTERN,Coppin Heights/Ash-Co-Eas,-76.65638,39.30632,STREET,1
10/16/2018,6:21:00 PM,1A,1100 N CAREY ST,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.63887,39.30134,STREET,1
10/16/2018,2:34:00 PM,1A,1800 W FAYETTE ST,HOMICIDE,Outside,FIREARM,WESTERN,Franklin Square,-76.64538,39.28956,STREET,1
10/16/2018,12:11:00 PM,1A,2400 PENNSYLVANIA AV,HOMICIDE,Outside,FIREARM,WESTERN,Penn North,-76.64177,39.30942,STREET,1
10/14/2018,11:30:00 AM,1A,1500 N BOND ST,HOMICIDE,Outside,FIREARM,EASTERN,Oliver,-76.59682,39.30755,STREET,1
10/12/2018,11:00:00 PM,1A,3400 LEVERTON AV,HOMICIDE,Outside,FIREARM,SOUTHEASTERN,Baltimore Highlands,-76.56876,39.29184,STREET,1
10/09/2018,9:24:00 PM,1A,1900 W FAYETTE ST,HOMICIDE,Outside,FIREARM,WESTERN,Penrose/Fayette Street Ou,-76.64727,39.28949,STREET,1
10/08/2018,2:34:00 PM,1O,1000 MOSHER ST,HOMICIDE,Inside,OTHER,WESTERN,Sandtown-Winchester,-76.63555,39.30026,DWELLING,1
10/08/2018,11:59:00 PM,1A,2800 LAKE AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.57387,39.32388,STREET,1
10/07/2018,11:30:00 PM,1A,1800 N FULTON AV,HOMICIDE,Outside,FIREARM,WESTERN,Sandtown-Winchester,-76.64648,39.30894,PUBLIC AREA,1
10/05/2018,6:52:00 PM,1A,2600 COLE ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Millhill,-76.65621,39.27815,STREET,1
10/05/2018,5:47:00 PM,1A,2500 HOLLINS ST,HOMICIDE,Inside,FIREARM,SOUTHWESTERN,Shipley Hill,-76.65802,39.2867,PUBLIC AREA,1
10/04/2018,12:24:00 AM,1A,4400 LIBERTY HEIGHTS AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Howard Park,-76.69159,39.33013,VEHICLE,1
10/04/2018,11:05:00 PM,1A,3300 CARDENAS AV,HOMICIDE,Outside,FIREARM,NORTHEASTERN,Belair-Edison,-76.57555,39.32283,STREET,1
10/03/2018,3:27:00 PM,1K,1300 N FULTON AV,HOMICIDE,Inside,KNIFE,WESTERN,Sandtown-Winchester,-76.64616,39.30337,DWELLING,1
10/02/2018,8:27:00 PM,1A,400 HOMELAND AV,HOMICIDE,Outside,FIREARM,NORTHERN,Homeland,-76.61416,39.35399,STREET,1
10/02/2018,10:43:00 PM,1A,4300 PARK HEIGHTS AV,HOMICIDE,Outside,FIREARM,NORTHWESTERN,Central Park Heights,-76.66512,39.3378,STREET,1
10/01/2018,10:22:00 AM,1A,3000 BELMONT AV,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Rosemont,-76.66748,39.30346,ALLEY,1
10/01/2018,1:15:00 PM,1A,3000 OAKLEY AV,HOMICIDE,Inside,FIREARM,NORTHWESTERN,Central Park Heights,-76.67053,39.3478,DWELLING,1
09/30/2018,7:30:00 PM,1A,3300 W BALTIMORE ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Saint Josephs,-76.67245,39.28583,PUBLIC AREA,1
09/30/2018,6:40:00 PM,1A,1500 N ROSEDALE ST,HOMICIDE,Outside,FIREARM,SOUTHWESTERN,Rosemont,-76.6691,39.30486,STREET,1
